order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason
ORD05109,2026-03-02 18:05:00,near temple 4th cross btm layout bengaluru,Bengaluru,560076,C0216,0,11.6,evening,delivered,
ORD05110,2026-03-04 09:25:00,near temple 7th cross electronic city bengaluru,Bengaluru,560100,C0751,1,4.1,morning,delivered,
ORD05111,2026-03-16 11:45:00,opp school 12th cross electronic city,Bengaluru,560100,C0284,4,2.7,night,failed,pincode_mismatch
ORD05112,2026-03-23 16:05:00,beside park 4th cross whitefield bengaluru,Bengaluru,560066,C0803,1,10.2,afternoon,delivered,
ORD05113,2026-03-16 09:25:00,near metro 1th crs marathahalli blru,Bengaluru,,C0082,0,6.1,morning,delivered,
ORD05114,2026-03-02 16:55:00,close to lake 4th crs hsr layout blru,Bengaluru,,C0442,2,15.0,afternoon,delivered,
ORD05115,2026-03-23 09:45:00,beside park 5th crs electronic city blru,Bengaluru,560100,C0252,0,17.0,morning,delivered,
ORD05116,2026-03-22 13:15:00,opp school 10th cross whitefield bengaluru,Bengaluru,560066,C1186,1,7.9,afternoon,delivered,
ORD05117,2026-03-12 09:55:00,near metro 5th cross bellandur bengaluru,Bengaluru,560103,C1138,0,10.4,morning,delivered,
ORD05118,2026-03-26 16:05:00,near temple 10th crs indiranagar blru,Bengaluru,560038,C1176,2,3.7,afternoon,delivered,
ORD05119,2026-03-05 18:15:00,close to lake 6th cross electronic city bengaluru,Bengaluru,,C1135,3,6.1,evening,failed,customer_unavailable
ORD05120,2026-03-28 09:05:00,opp school 7th cross jp nagar bengaluru,Bengaluru,560078,C0613,2,15.7,morning,delivered,
ORD05121,2026-03-02 16:35:00,near metro 7th cross jayanagar bengaluru,Bengaluru,560011,C0447,4,12.4,afternoon,delivered,
ORD05122,2026-03-20 11:55:00,opp school 6th cross whitefield bengaluru ???,Bengaluru,560066,C0816,1,12.5,morning,delivered,
ORD05123,2026-03-12 13:15:00,behind mall 4th cross indiranagar bengaluru,Bengaluru,560038,C0399,0,11.6,afternoon,delivered,
ORD05124,2026-03-28 11:25:00,near temple 8th cross hsr layout bengaluru,Bengaluru,560102,C0380,0,10.6,morning,delivered,
ORD05125,2026-03-19 11:05:00,opp school 7th cross marathahalli bengaluru,Bengaluru,560037,C0869,2,17.9,morning,delivered,
ORD05126,2026-03-19 09:05:00,near temple 2th cross marathahalli bengaluru,Bengaluru,560037,C0690,4,14.9,morning,delivered,
ORD05127,2026-03-21 13:25:00,close to lake 6th crs indiranagar blru,Bengaluru,560038,C1102,3,8.7,afternoon,failed,wrong_address
ORD05128,2026-03-22 09:35:00,beside park 1th cross whitefield bengaluru,Bengaluru,560066,C1200,0,2.8,morning,delivered,
ORD05129,2026-03-23 20:15:00,near temple 7th cross jayanagar bengaluru,Bengaluru,560011,C1142,0,4.8,night,delivered,
ORD05130,2026-03-09 13:45:00,near metro 11th cross hsr layout bengaluru,Bengaluru,,C1164,1,9.1,afternoon,delivered,
ORD05131,2026-03-25 13:15:00,near temple 7th cross hsr layout bengaluru,Bengaluru,560102,C0802,0,14.1,afternoon,delivered,
ORD05132,2026-03-25 13:15:00,behind mall 11th cross jayanagar bengaluru,Bengaluru,,C0326,0,19.7,afternoon,failed,customer_unavailable
ORD05133,2026-03-13 09:45:00,opp school 2th crs electronic city blru,Bengaluru,560100,C1015,4,10.7,morning,delivered,
ORD05134,2026-03-27 18:25:00,near temple 8th cross marathahalli bengaluru,Bengaluru,560037,C1024,0,15.7,evening,delivered,
ORD05135,2026-03-05 18:25:00,close to lake 4th cross kengeri,Bengaluru,,C0634,0,1.1,evening,failed,customer_unavailable
ORD05136,2026-03-23 18:25:00,near temple 1th cross electronic city bengaluru ???,Bengaluru,560100,C0382,0,12.1,evening,delivered,
ORD05137,2026-03-05 20:25:00,opp school 3th cross jayanagar bengaluru,Bengaluru,560011,C0383,0,1.1,night,delivered,
ORD05138,2026-03-11 18:55:00,beside park 12th cross btm layout bengaluru,Bengaluru,560076,C0573,3,1.0,evening,delivered,
ORD05139,2026-03-01 09:15:00,near temple 12th crs kengeri blru ???,Bengaluru,560060,C0986,0,17.3,morning,delivered,
ORD05140,2026-03-14 20:25:00,near metro 3th cross electronic city bengaluru,Bengaluru,560100,C0043,4,8.3,night,failed,rescheduled
ORD05141,2026-03-06 09:25:00,near metro 6th cross jp nagar bengaluru,Bengaluru,560078,C0871,2,1.2,morning,failed,wrong_address
ORD05142,2026-03-17 09:15:00,near metro 7th cross hsr layout bengaluru,Bengaluru,,C1092,0,17.0,morning,delivered,
ORD05143,2026-03-03 11:25:00,near temple 6th cross marathahalli bengaluru,Bengaluru,560037,C1060,1,3.7,morning,delivered,
ORD05144,2026-03-07 09:05:00,behind mall 10th cross whitefield bengaluru,Bengaluru,560066,C0972,0,12.3,morning,delivered,
ORD05145,2026-03-05 18:05:00,near temple 11th cross marathahalli bengaluru,Bengaluru,,C0105,1,14.5,evening,failed,out_of_zone
ORD05146,2026-03-10 18:25:00,close to lake 6th cross indiranagar bengaluru,Bengaluru,,C1022,0,18.0,evening,failed,rescheduled
ORD05147,2026-03-10 11:55:00,beside park 1th cross whitefield bengaluru,Bengaluru,,C0266,1,15.7,morning,delivered,
ORD05148,2026-03-11 13:15:00,near metro 9th crs hsr layout blru,Bengaluru,,C0348,2,15.0,afternoon,delivered,
ORD05149,2026-03-12 16:15:00,near temple 8th cross bellandur bengaluru,Bengaluru,560103,C0745,2,6.6,afternoon,delivered,
ORD05150,2026-03-08 09:25:00,beside park 5th cross bellandur bengaluru,Bengaluru,560103,C0739,2,15.6,evening,delivered,
ORD05151,2026-03-01 09:35:00,opp school 10th cross bellandur bengaluru,Bengaluru,560000,C1188,1,18.7,morning,delivered,
ORD05152,2026-03-22 18:15:00,near metro 9th cross btm layout bengaluru,Bengaluru,560076,C0499,0,8.9,evening,delivered,
ORD05153,2026-03-23 16:55:00,near temple 9th cross marathahalli bengaluru,Bengaluru,,C0194,1,13.9,afternoon,failed,pincode_mismatch
ORD05154,2026-03-04 20:25:00,near metro 7th crs bellandur blru,Bengaluru,560103,C0997,3,12.7,night,delivered,
ORD05155,2026-03-25 13:25:00,near metro 11th cross electronic city,Bengaluru,560100,C1173,1,14.8,afternoon,delivered,
ORD05156,2026-03-03 20:05:00,beside park 11th cross btm layout bengaluru,Bengaluru,560076,C0186,1,11.6,night,delivered,
ORD05157,2026-03-03 18:15:00,beside park 10th cross whitefield bengaluru,Bengaluru,560066,C1186,1,15.1,evening,delivered,
ORD05158,2026-03-07 20:45:00,close to lake 4th cross jp nagar bengaluru,Bengaluru,,C0571,1,8.4,night,failed,wrong_address
ORD05159,2026-03-10 13:55:00,close to lake 4th cross btm layout bengaluru,Bengaluru,560076,C0235,0,3.5,afternoon,delivered,
ORD05160,2026-03-25 18:45:00,close to lake 5th crs kengeri blru,Bengaluru,560060,C0999,1,1.5,evening,delivered,
ORD05161,2026-03-07 20:15:00,behind mall 9th cross kengeri bengaluru,Bengaluru,560060,C0760,0,1.3,night,delivered,
ORD05162,2026-03-06 13:55:00,close to lake 1th cross hsr layout bengaluru,Bengaluru,560102,C0036,1,4.7,afternoon,delivered,
ORD05163,2026-03-05 16:05:00,close to lake 3th cross jp nagar bengaluru ???,Bengaluru,560000,C0992,4,6.9,afternoon,delivered,
ORD05164,2026-03-21 18:45:00,near temple 12th cross bellandur bengaluru,Bengaluru,560103,C0869,1,12.7,evening,failed,customer_unavailable
ORD05165,2026-03-21 11:55:00,close to lake 1th crs bellandur blru,Bengaluru,560103,C1006,0,10.6,morning,delivered,
ORD05166,2026-03-19 11:25:00,beside park 1th cross btm layout bengaluru,Bengaluru,560076,C0498,0,15.2,morning,delivered,
ORD05167,2026-03-25 20:45:00,behind mall 7th cross marathahalli bengaluru,Bengaluru,560000,C0528,3,7.8,night,delivered,
ORD05168,2026-03-25 13:25:00,close to lake 2th cross hsr layout bengaluru,Bengaluru,560102,C1188,3,12.9,afternoon,delivered,
ORD05169,2026-03-27 13:15:00,near metro 1th crs hsr layout blru,Bengaluru,560000,C0789,4,3.8,afternoon,failed,rescheduled
ORD05170,2026-03-03 11:35:00,near temple 11th crs indiranagar blru,Bengaluru,560000,C0423,2,13.0,morning,delivered,
ORD05171,2026-03-17 18:55:00,near metro 8th cross kengeri bengaluru,Bengaluru,560060,C0906,3,15.7,night,delivered,
ORD05172,2026-03-06 11:25:00,near metro 10th cross indiranagar bengaluru,Bengaluru,560038,C0368,1,7.8,morning,failed,customer_unavailable
ORD05173,2026-03-27 16:35:00,near temple 7th cross bellandur bengaluru,Bengaluru,560103,C0366,0,6.5,afternoon,delivered,
ORD05174,2026-03-15 18:45:00,near metro 9th cross kengeri bengaluru,Bengaluru,560060,C1145,2,1.8,evening,failed,wrong_address
ORD05175,2026-03-01 16:55:00,near metro 2th cross marathahalli bengaluru,Bengaluru,560037,C0202,1,11.5,afternoon,delivered,
ORD05176,2026-03-22 11:45:00,behind mall 1th cross jayanagar bengaluru,Bengaluru,560011,C0697,0,15.9,morning,failed,pincode_mismatch
ORD05177,2026-03-02 18:05:00,opp school 12th cross marathahalli bengaluru,Bengaluru,560037,C0841,1,7.2,evening,delivered,
ORD05178,2026-03-04 11:05:00,near metro 3th cross kengeri bengaluru,Bengaluru,560060,C0963,1,8.7,morning,delivered,
ORD05179,2026-03-13 13:55:00,close to lake 7th cross bellandur bengaluru,Bengaluru,560103,C0921,0,4.1,afternoon,delivered,
ORD05180,2026-03-18 20:25:00,near temple 4th cross bellandur bengaluru ???,Bengaluru,560103,C0642,2,5.2,night,delivered,
ORD05181,2026-03-18 09:15:00,beside park 9th cross electronic city bengaluru,Bengaluru,,C0153,0,9.3,morning,failed,out_of_zone
ORD05182,2026-03-27 16:35:00,near temple 12th crs whitefield blru,Bengaluru,560000,C0952,3,5.7,afternoon,delivered,
ORD05183,2026-03-08 20:05:00,beside park 4th cross electronic city bengaluru,Bengaluru,560000,C0042,0,10.5,afternoon,delivered,
ORD05184,2026-03-27 16:15:00,opp school 7th crs indiranagar blru,Bengaluru,560038,C0497,0,9.3,afternoon,delivered,
ORD05185,2026-03-06 09:55:00,opp school 5th cross marathahalli bengaluru,Bengaluru,560037,C0015,0,7.7,morning,delivered,
ORD05186,2026-03-13 13:35:00,near temple 7th cross kengeri bengaluru,Bengaluru,560060,C0005,0,17.5,afternoon,delivered,
ORD05187,2026-03-28 13:45:00,opp school 6th cross indiranagar bengaluru,Bengaluru,560038,C0106,3,16.4,afternoon,delivered,
ORD05188,2026-03-13 18:05:00,near metro 9th cross kengeri bengaluru,Bengaluru,560060,C0625,0,17.2,evening,delivered,
ORD05189,2026-03-28 11:35:00,near temple 7th cross hsr layout bengaluru,Bengaluru,560102,C1124,0,11.4,morning,delivered,
ORD05190,2026-03-17 09:35:00,opp school 11th crs btm layout blru,Bengaluru,,C0218,2,2.4,morning,failed,customer_unavailable
ORD05191,2026-03-26 18:25:00,behind mall 9th cross electronic city bengaluru,Bengaluru,560100,C1169,2,5.5,evening,delivered,
ORD05192,2026-03-05 09:55:00,close to lake 8th cross kengeri bengaluru,Bengaluru,560060,C0548,4,11.7,morning,delivered,
ORD05193,2026-03-26 09:25:00,behind mall 7th cross indiranagar bengaluru,Bengaluru,560038,C0829,0,12.5,night,delivered,
ORD05194,2026-03-22 09:05:00,close to lake 2th cross hsr layout bengaluru,Bengaluru,560102,C0027,0,18.5,morning,failed,rescheduled
ORD05195,2026-03-27 09:15:00,close to lake 11th cross btm layout bengaluru,Bengaluru,560076,C0743,3,18.7,morning,delivered,
ORD05196,2026-03-12 11:25:00,behind mall 6th cross indiranagar bengaluru,Bengaluru,560038,C0180,1,3.4,morning,delivered,
ORD05197,2026-03-26 13:05:00,behind mall 7th cross electronic city bengaluru,Bengaluru,560100,C0604,1,4.3,afternoon,delivered,
ORD05198,2026-03-09 11:25:00,behind mall 9th cross kengeri bengaluru,Bengaluru,560060,C0099,2,12.3,morning,delivered,
ORD05199,2026-03-26 11:55:00,near metro 3th cross indiranagar bengaluru,Bengaluru,560038,C1049,3,12.3,night,failed,rescheduled
ORD05200,2026-03-02 09:25:00,behind mall 2th crs bellandur blru,Bengaluru,560103,C0036,0,13.1,morning,delivered,
ORD05201,2026-03-02 20:15:00,near metro 9th cross hsr layout bengaluru,Bengaluru,560102,C1087,2,5.6,night,delivered,
ORD05202,2026-03-09 16:15:00,near temple 3th cross marathahalli bengaluru,Bengaluru,560037,C0821,0,7.8,afternoon,delivered,
ORD05203,2026-03-19 13:35:00,behind mall 12th cross btm layout bengaluru,Bengaluru,560076,C0620,0,18.0,afternoon,delivered,
ORD05204,2026-03-23 20:05:00,opp school 11th cross indiranagar bengaluru,Bengaluru,560038,C0184,1,12.7,night,delivered,
ORD05205,2026-03-18 09:55:00,beside park 5th cross electronic city bengaluru,Bengaluru,560100,C1182,0,1.4,morning,delivered,
ORD05206,2026-03-05 18:15:00,close to lake 10th cross kengeri bengaluru ???,Bengaluru,560060,C0694,0,2.2,evening,delivered,
ORD05207,2026-03-11 20:15:00,near temple 9th cross jp nagar bengaluru,Bengaluru,560078,C0079,0,19.4,night,delivered,
ORD05208,2026-03-22 16:55:00,close to lake 1th cross btm layout,Bengaluru,560076,C0854,4,19.3,afternoon,failed,out_of_zone
ORD05209,2026-03-25 18:55:00,near metro 1th cross jayanagar bengaluru,Bengaluru,560011,C0482,3,9.5,evening,delivered,
ORD05210,2026-03-22 13:55:00,opp school 2th cross jp nagar bengaluru,Bengaluru,560078,C0662,1,15.7,afternoon,delivered,
ORD05211,2026-03-03 09:45:00,beside park 10th crs jp nagar blru,Bengaluru,560078,C0682,0,4.5,morning,delivered,
ORD05212,2026-03-02 16:05:00,near temple 3th cross whitefield bengaluru,Bengaluru,560066,C0216,0,19.6,afternoon,failed,out_of_zone
ORD05213,2026-03-13 11:15:00,near temple 1th cross jp nagar bengaluru,Bengaluru,560078,C0839,0,19.1,morning,delivered,
ORD05214,2026-03-03 16:15:00,beside park 7th cross kengeri bengaluru,Bengaluru,560060,C0659,4,7.8,afternoon,delivered,
ORD05215,2026-03-14 09:05:00,opp school 5th crs jayanagar blru,Bengaluru,560011,C0623,4,12.3,morning,failed,customer_unavailable
ORD05216,2026-03-14 18:45:00,near metro 7th cross marathahalli bengaluru ???,Bengaluru,560037,C1143,1,9.2,evening,delivered,
ORD05217,2026-03-13 18:05:00,close to lake 11th cross indiranagar bengaluru,Bengaluru,560038,C0986,0,3.2,evening,delivered,
ORD05218,2026-03-08 11:45:00,beside park 11th cross btm layout,Bengaluru,560076,C0968,0,2.3,morning,failed,pincode_mismatch
ORD05219,2026-03-17 18:05:00,near metro 5th cross jayanagar bengaluru ???,Bengaluru,560000,C0091,0,7.6,evening,delivered,
ORD05220,2026-03-19 11:15:00,near temple 4th cross indiranagar bengaluru,Bengaluru,560000,C0996,0,7.6,morning,delivered,
ORD05221,2026-03-18 20:35:00,close to lake 12th cross indiranagar bengaluru,Bengaluru,560038,C0590,1,18.3,morning,delivered,
ORD05222,2026-03-22 16:05:00,near temple 3th cross bellandur bengaluru,Bengaluru,560103,C1151,0,14.4,afternoon,delivered,
ORD05223,2026-03-11 13:45:00,near metro 1th crs whitefield blru,Bengaluru,560066,C1197,1,3.0,afternoon,delivered,
ORD05224,2026-03-13 20:15:00,near metro 9th cross jp nagar bengaluru,Bengaluru,560000,C0690,4,18.1,afternoon,failed,pincode_mismatch
ORD05225,2026-03-08 16:45:00,close to lake 7th cross indiranagar bengaluru,Bengaluru,560038,C0875,2,5.4,afternoon,failed,wrong_address
ORD05226,2026-03-03 16:25:00,beside park 3th cross btm layout bengaluru,Bengaluru,560076,C0470,0,10.8,afternoon,delivered,
ORD05227,2026-03-20 20:45:00,near metro 9th crs jayanagar blru,Bengaluru,560000,C0157,0,3.9,night,delivered,
ORD05228,2026-03-12 18:45:00,beside park 2th cross whitefield bengaluru,Bengaluru,560066,C0957,1,17.7,night,failed,pincode_mismatch
ORD05229,2026-03-14 16:35:00,close to lake 7th crs btm layout blru ???,Bengaluru,560076,C0441,0,14.4,evening,delivered,
ORD05230,2026-03-05 13:05:00,opp school 7th cross marathahalli bengaluru,Bengaluru,560037,C1122,0,4.8,afternoon,delivered,
ORD05231,2026-03-09 16:45:00,near metro 6th cross electronic city bengaluru,Bengaluru,560100,C0502,0,4.3,afternoon,delivered,
ORD05232,2026-03-26 09:55:00,opp school 3th cross btm layout bengaluru,Bengaluru,560076,C0090,0,17.8,morning,failed,rescheduled
ORD05233,2026-03-01 09:45:00,near temple 5th cross whitefield bengaluru,Bengaluru,560000,C0180,0,1.6,morning,delivered,
ORD05234,2026-03-12 09:15:00,near metro 12th crs jp nagar blru,Bengaluru,560078,C0295,0,19.2,morning,delivered,
ORD05235,2026-03-20 09:45:00,beside park 9th cross jp nagar bengaluru,Bengaluru,560078,C0746,0,6.8,morning,failed,rescheduled
ORD05236,2026-03-03 16:35:00,opp school 8th cross bellandur bengaluru,Bengaluru,560000,C0057,0,14.4,afternoon,delivered,
ORD05237,2026-03-18 09:15:00,opp school 11th cross btm layout bengaluru,Bengaluru,,C0454,2,16.6,evening,delivered,
ORD05238,2026-03-17 09:45:00,behind mall 11th cross hsr layout bengaluru,Bengaluru,560000,C0700,1,7.9,morning,delivered,
ORD05239,2026-03-05 13:15:00,near metro 2th cross marathahalli bengaluru,Bengaluru,560037,C0883,0,10.7,afternoon,delivered,
ORD05240,2026-03-06 20:35:00,behind mall 4th cross whitefield bengaluru,Bengaluru,560066,C0648,1,4.4,night,failed,pincode_mismatch
ORD05241,2026-03-09 18:55:00,beside park 12th cross jayanagar bengaluru ???,Bengaluru,560011,C0384,0,6.0,evening,delivered,
ORD05242,2026-03-16 13:55:00,opp school 11th cross jayanagar bengaluru,Bengaluru,,C1044,1,4.5,afternoon,failed,wrong_address
ORD05243,2026-03-22 20:15:00,behind mall 11th cross kengeri bengaluru ???,Bengaluru,560060,C0173,3,11.3,night,delivered,
ORD05244,2026-03-27 13:05:00,opp school 8th cross marathahalli,Bengaluru,560037,C0959,0,13.2,afternoon,delivered,
ORD05245,2026-03-16 20:55:00,opp school 3th cross kengeri,Bengaluru,560060,C0073,1,19.3,night,delivered,
ORD05246,2026-03-23 09:15:00,close to lake 4th cross electronic city bengaluru,Bengaluru,560100,C0940,0,14.7,afternoon,delivered,
ORD05247,2026-03-09 20:15:00,close to lake 3th cross btm layout bengaluru,Bengaluru,560076,C0484,3,18.1,night,delivered,
ORD05248,2026-03-06 13:15:00,near temple 4th crs jayanagar blru,Bengaluru,560011,C0063,4,11.5,afternoon,failed,rescheduled
ORD05249,2026-03-01 18:25:00,opp school 3th cross jayanagar bengaluru,Bengaluru,560011,C1025,0,7.8,evening,delivered,
ORD05250,2026-03-16 16:15:00,near temple 5th cross hsr layout bengaluru,Bengaluru,560102,C1002,2,4.8,afternoon,delivered,
ORD05251,2026-03-18 11:55:00,behind mall 9th cross marathahalli bengaluru,Bengaluru,560037,C0747,0,8.0,morning,delivered,
ORD05252,2026-03-16 18:45:00,near metro 5th cross electronic city bengaluru,Bengaluru,560100,C0899,3,13.0,evening,failed,wrong_address
ORD05253,2026-03-08 16:15:00,near metro 3th cross btm layout bengaluru,Bengaluru,560076,C0792,1,3.1,afternoon,delivered,
ORD05254,2026-03-28 18:25:00,close to lake 7th crs jayanagar blru,Bengaluru,560011,C0573,3,8.3,evening,delivered,
ORD05255,2026-03-24 09:15:00,close to lake 9th cross electronic city bengaluru,Bengaluru,560100,C0634,0,15.3,night,delivered,
ORD05256,2026-03-25 13:05:00,close to lake 6th cross bellandur bengaluru,Bengaluru,560103,C0720,2,4.2,afternoon,delivered,
ORD05257,2026-03-03 18:25:00,opp school 3th crs jayanagar blru,Bengaluru,560011,C0764,1,6.2,evening,delivered,
ORD05258,2026-03-13 18:35:00,close to lake 9th cross kengeri bengaluru,Bengaluru,560060,C0865,0,14.3,evening,delivered,
ORD05259,2026-03-26 18:05:00,near metro 11th cross bellandur bengaluru,Bengaluru,560000,C0028,0,15.3,evening,failed,customer_unavailable
ORD05260,2026-03-17 16:55:00,opp school 5th crs marathahalli blru,Bengaluru,560037,C1033,0,1.3,afternoon,delivered,
ORD05261,2026-03-06 16:25:00,close to lake 5th cross jayanagar bengaluru,Bengaluru,560000,C0647,2,8.0,afternoon,delivered,
ORD05262,2026-03-07 09:25:00,beside park 6th cross indiranagar bengaluru,Bengaluru,560038,C0375,0,3.6,night,delivered,
ORD05263,2026-03-13 18:25:00,near temple 6th crs bellandur blru,Bengaluru,560103,C1179,3,10.7,evening,delivered,
ORD05264,2026-03-07 13:55:00,near metro 11th cross jp nagar bengaluru,Bengaluru,,C0575,4,16.5,afternoon,failed,pincode_mismatch
ORD05265,2026-03-12 16:55:00,opp school 6th cross jayanagar bengaluru,Bengaluru,560011,C0790,1,2.5,afternoon,failed,pincode_mismatch
ORD05266,2026-03-11 20:05:00,close to lake 2th crs indiranagar blru,Bengaluru,560038,C0789,0,1.4,night,delivered,
ORD05267,2026-03-09 20:35:00,near metro 6th crs indiranagar,Bengaluru,560038,C0285,2,8.8,night,delivered,
ORD05268,2026-03-24 11:25:00,beside park 12th cross indiranagar bengaluru,Bengaluru,,C0884,0,6.8,morning,delivered,
ORD05269,2026-03-21 09:45:00,behind mall 9th cross indiranagar bengaluru,Bengaluru,,C0805,0,3.0,morning,failed,wrong_address
ORD05270,2026-03-11 20:15:00,behind mall 6th cross indiranagar bengaluru,Bengaluru,560038,C0279,4,1.6,afternoon,delivered,
ORD05271,2026-03-23 09:15:00,beside park 7th cross jp nagar bengaluru,Bengaluru,560078,C0433,0,8.1,morning,delivered,
ORD05272,2026-03-02 09:05:00,behind mall 1th cross btm layout bengaluru,Bengaluru,560076,C0230,4,19.6,morning,delivered,
ORD05273,2026-03-25 18:55:00,behind mall 10th cross kengeri bengaluru,Bengaluru,560060,C0318,0,15.2,evening,delivered,
ORD05274,2026-03-24 20:55:00,beside park 12th cross marathahalli bengaluru,Bengaluru,560037,C0378,0,8.7,night,delivered,
ORD05275,2026-03-22 16:15:00,close to lake 8th cross marathahalli bengaluru,Bengaluru,560037,C0621,0,11.3,afternoon,delivered,
ORD05276,2026-03-13 13:05:00,behind mall 5th cross kengeri bengaluru,Bengaluru,560060,C0709,0,20.0,afternoon,delivered,
ORD05277,2026-03-18 09:35:00,behind mall 8th cross jayanagar bengaluru,Bengaluru,560011,C0323,0,17.7,morning,delivered,
ORD05278,2026-03-11 09:25:00,opp school 5th cross jp nagar bengaluru,Bengaluru,560078,C1083,0,10.2,morning,delivered,
ORD05279,2026-03-01 20:15:00,beside park 11th cross bellandur bengaluru,Bengaluru,560103,C0852,1,17.0,night,delivered,
ORD05280,2026-03-17 13:55:00,behind mall 9th crs whitefield blru,Bengaluru,560066,C0226,3,7.2,afternoon,failed,customer_unavailable
ORD05281,2026-03-24 20:35:00,close to lake 3th crs indiranagar blru,Bengaluru,560038,C1129,1,8.0,night,delivered,
ORD05282,2026-03-17 09:15:00,near temple 4th crs btm layout blru,Bengaluru,560076,C0045,0,19.5,morning,delivered,
ORD05283,2026-03-10 20:05:00,near metro 4th cross indiranagar bengaluru,Bengaluru,560038,C0719,2,12.9,night,delivered,
ORD05284,2026-03-26 11:05:00,near metro 5th cross btm layout bengaluru,Bengaluru,,C0766,1,2.1,evening,failed,customer_unavailable
ORD05285,2026-03-22 13:05:00,behind mall 3th cross bellandur bengaluru,Bengaluru,560103,C0706,0,16.9,afternoon,failed,out_of_zone
ORD05286,2026-03-07 11:35:00,behind mall 11th cross hsr layout bengaluru,Bengaluru,560102,C0939,0,12.3,morning,failed,pincode_mismatch
ORD05287,2026-03-11 18:45:00,opp school 6th cross btm layout bengaluru,Bengaluru,560076,C0430,1,5.5,evening,delivered,
ORD05288,2026-03-07 11:45:00,behind mall 2th cross jp nagar bengaluru,Bengaluru,560078,C0510,0,6.1,morning,delivered,
ORD05289,2026-03-25 16:45:00,close to lake 1th cross jp nagar bengaluru,Bengaluru,,C0202,0,7.1,evening,delivered,
ORD05290,2026-03-18 20:45:00,opp school 7th cross jp nagar,Bengaluru,560078,C0351,2,14.8,night,failed,customer_unavailable
ORD05291,2026-03-24 13:45:00,near temple 9th cross electronic city bengaluru,Bengaluru,560100,C0405,1,4.0,afternoon,delivered,
ORD05292,2026-03-11 11:05:00,close to lake 4th cross btm layout bengaluru,Bengaluru,560076,C0163,0,4.0,morning,delivered,
ORD05293,2026-03-03 13:55:00,beside park 3th cross btm layout bengaluru ???,Bengaluru,560076,C0229,4,1.8,afternoon,delivered,
ORD05294,2026-03-15 20:45:00,close to lake 10th crs kengeri blru,Bengaluru,560060,C0475,0,18.4,evening,delivered,
ORD05295,2026-03-13 09:45:00,opp school 7th cross marathahalli,Bengaluru,,C0124,1,11.7,afternoon,delivered,
ORD05296,2026-03-23 18:15:00,close to lake 10th crs jp nagar blru,Bengaluru,560078,C0907,0,16.5,evening,delivered,
ORD05297,2026-03-24 20:55:00,near temple 1th cross bellandur bengaluru,Bengaluru,560103,C0518,1,16.5,night,delivered,
ORD05298,2026-03-11 11:15:00,close to lake 1th cross bellandur bengaluru,Bengaluru,560103,C1085,2,4.0,morning,delivered,
ORD05299,2026-03-25 13:25:00,near temple 11th cross btm layout bengaluru,Bengaluru,560000,C0282,3,6.3,evening,delivered,
ORD05300,2026-03-11 09:35:00,opp school 12th cross hsr layout bengaluru,Bengaluru,560102,C0713,0,7.7,morning,delivered,
ORD05301,2026-03-20 18:25:00,behind mall 9th cross electronic city bengaluru,Bengaluru,560100,C0831,0,16.7,afternoon,delivered,
ORD05302,2026-03-11 20:45:00,near metro 4th cross electronic city bengaluru,Bengaluru,560100,C0962,1,5.2,night,delivered,
ORD05303,2026-03-06 11:25:00,near temple 8th crs bellandur blru,Bengaluru,560000,C0297,3,17.2,morning,delivered,
ORD05304,2026-03-03 16:05:00,behind mall 8th crs hsr layout blru,Bengaluru,,C0564,3,19.6,afternoon,delivered,
ORD05305,2026-03-05 20:05:00,near metro 2th cross whitefield bengaluru,Bengaluru,560066,C0575,2,8.4,night,delivered,
ORD05306,2026-03-08 20:45:00,near temple 9th cross indiranagar bengaluru,Bengaluru,560038,C0833,0,1.5,night,delivered,
ORD05307,2026-03-05 16:25:00,behind mall 7th cross jp nagar bengaluru,Bengaluru,560078,C0170,2,14.5,afternoon,delivered,
ORD05308,2026-03-11 09:55:00,beside park 3th cross jayanagar bengaluru,Bengaluru,560011,C0862,1,13.7,morning,delivered,
ORD05309,2026-03-19 11:25:00,close to lake 12th cross bellandur bengaluru,Bengaluru,560103,C0678,0,17.7,morning,delivered,
ORD05310,2026-03-11 09:35:00,close to lake 4th cross indiranagar bengaluru,Bengaluru,560038,C0652,0,12.9,morning,failed,customer_unavailable
ORD05311,2026-03-14 11:35:00,close to lake 7th cross btm layout bengaluru,Bengaluru,560076,C0249,0,19.5,morning,delivered,
ORD05312,2026-03-05 11:35:00,behind mall 4th cross kengeri bengaluru,Bengaluru,560060,C0168,2,9.6,morning,delivered,
ORD05313,2026-03-15 20:25:00,near temple 6th cross marathahalli bengaluru,Bengaluru,560037,C0931,0,8.1,night,failed,pincode_mismatch
ORD05314,2026-03-09 09:55:00,opp school 1th cross marathahalli bengaluru,Bengaluru,560037,C0316,1,4.5,morning,delivered,
ORD05315,2026-03-28 20:25:00,opp school 12th cross whitefield bengaluru,Bengaluru,560066,C1020,0,4.4,night,delivered,
ORD05316,2026-03-19 11:25:00,close to lake 4th cross whitefield bengaluru,Bengaluru,560000,C1038,1,19.7,morning,delivered,
ORD05317,2026-03-09 11:25:00,behind mall 11th crs bellandur blru,Bengaluru,,C0048,2,1.8,morning,delivered,
